Deuteronomy,11,,,32
Deuteronomy,12,,,32
Deuteronomy,13,,,18
Deuteronomy,14,,,29
Deuteronomy,15,,,23
Deuteronomy,16,,,22
Deuteronomy,17,,,20
Deuteronomy,18,,,22
Deuteronomy,19,,,21
Deuteronomy,20,,,20
Deuteronomy,21,,,23
Deuteronomy,22,,,30
Deuteronomy,23,,,25
Deuteronomy,24,,,22
Deuteronomy,25,,,19
Deuteronomy,26,,,19
Deuteronomy,27,,,26
Deuteronomy,28,1,19,19,false
Deuteronomy,28,20,68,49
Deuteronomy,29,,,29
Deuteronomy,30,,,20
Deuteronomy,31,,,30
Deuteronomy,32,,,52
Deuteronomy,33,,,29
Deuteronomy,34,,,12
Joshua,1,,,18
Joshua,2,,,24
Joshua,3,,,17
Joshua,4,,,24
Joshua,5,,,15
Joshua,6,,,27
Joshua,7,,,26
Joshua,8,,,35
Joshua,9,,,27
Joshua,10,,,43
Joshua,11,,,23
Joshua,12,,,24
Joshua,13,,,33
Joshua,14,,,15
Joshua,15,,,63
Joshua,16,,,10
Joshua,17,,,18
Joshua,18,,,28
Joshua,19,,,51
Joshua,20,,,9
Joshua,21,,,45
Joshua,22,,,34
Joshua,23,,,16
Joshua,24,,,33
Judges,1,,,36
Judges,2,,,23
Judges,3,,,31
Judges,4,,,24
Judges,5,,,31
Judges,6,,,40
Judges,7,,,25
Judges,8,,,35
Judges,9,,,57
Judges,10,,,18
Judges,11,,,40
Judges,12,,,15
Judges,13,,,25
Judges,14,,,20
Judges,15,,,20
Judges,16,,,31
Judges,17,,,13
Judges,18,,,31
Judges,19,,,30
Judges,20,,,48
Judges,21,,,25
Ruth,1,,,22
Ruth,2,,,23
Ruth,3,,,18
Ruth,4,,,22
1 Samuel,1,,,28
1 Samuel,2,,,36
1 Samuel,3,,,21
1 Samuel,4,,,22
1 Samuel,5,,,12
1 Samuel,6,,,21
1 Samuel,7,,,17
1 Samuel,8,,,22
1 Samuel,9,,,27
1 Samuel,10,,,27
1 Samuel,11,,,15
1 Samuel,12,,,25
1 Samuel,13,,,23
1 Samuel,14,,,52
1 Samuel,15,,,35
1 Samuel,16,,,23
1 Samuel,17,,,58
1 Samuel,18,,,30
1 Samuel,19,,,24
1 Samuel,20,,,42
1 Samuel,21,,,15
1 Samuel,22,,,23
1 Samuel,23,,,29
1 Samuel,24,,,22
1 Samuel,25,,,44
1 Samuel,26,,,25
1 Samuel,27,,,12
1 Samuel,28,,,25
1 Samuel,29,,,11
1 Samuel,30,,,31
1 Samuel,31,,,13
2 Samuel,1,,,27
2 Samuel,2,,,32
2 Samuel,3,,,39
2 Samuel,4,,,12
2 Samuel,5,,,25
2 Samuel,6,,,23
2 Samuel,7,,,29
2 Samuel,8,,,18
2 Samuel,9,,,13
2 Samuel,10,,,19
2 Samuel,11,,,27
2 Samuel,12,,,31
2 Samuel,13,,,39
2 Samuel,14,,,33
2 Samuel,15,,,37
2 Samuel,16,,,23
2 Samuel,17,,,29
2 Samuel,18,,,33
2 Samuel,19,,,43
2 Samuel,20,,,26
2 Samuel,21,,,22
2 Samuel,22,,,51
2 Samuel,23,,,39
2 Samuel,24,,,25
1 Kings,1,,,53
1 Kings,2,,,46
1 Kings,3,,,28
1 Kings,4,,,34
1 Kings,5,,,18
1 Kings,6,,,38
1 Kings,7,,,51
1 Kings,8,,,66
1 Kings,9,,,28
1 Kings,10,,,29
1 Kings,11,,,43
1 Kings,12,,,33
1 Kings,13,,,34
1 Kings,14,,,31
1 Kings,15,,,34
1 Kings,16,,,34
1 Kings,17,,,24
1 Kings,18,,,46
1 Kings,19,,,21
1 Kings,20,,,43
1 Kings,21,,,29
1 Kings,22,,,53
2 Kings,1,,,18
2 Kings,2,,,25
2 Kings,3,,,27
2 Kings,4,,,44
2 Kings,5,,,27
2 Kings,6,,,33
2 Kings,7,,,20
2 Kings,8,,,29
2 Kings,9,,,37
2 Kings,10,,,36
2 Kings,11,,,21
2 Kings,12,,,21
2 Kings,13,,,25
2 Kings,14,,,29
2 Kings,15,,,38
2 Kings,16,,,20
2 Kings,17,,,41
2 Kings,18,,,37
2 Kings,19,,,37
2 Kings,20,,,21
2 Kings,21,,,26
2 Kings,22,,,20
2 Kings,23,,,37
2 Kings,24,,,20
2 Kings,25,,,30
1 Chronicles,1,,,54
1 Chronicles,2,,,55
1 Chronicles,3,,,24
1 Chronicles,4,,,43
1 Chronicles,5,,,26
1 Chronicles,6,,,81
1 Chronicles,7,,,40
1 Chronicles,8,,,40
1 Chronicles,9,,,44
1 Chronicles,10,,,14
1 Chronicles,11,,,47
1 Chronicles,12,,,40
1 Chronicles,13,,,14
1 Chronicles,14,,,17
1 Chronicles,15,,,29
1 Chronicles,16,,,43
1 Chronicles,17,,,27
1 Chronicles,18,,,17
1 Chronicles,19,,,19
1 Chronicles,20,,,8
1 Chronicles,21,,,30
1 Chronicles,22,,,19
1 Chronicles,23,,,32
1 Chronicles,24,,,31
1 Chronicles,25,,,31
1 Chronicles,26,,,32
1 Chronicles,27,,,34
1 Chronicles,28,,,21
1 Chronicles,29,,,30
2 Chronicles,1,,,17
2 Chronicles,2,,,18
2 Chronicles,3,,,17
2 Chronicles,4,,,22
2 Chronicles,5,,,14
2 Chronicles,6,1,11,11,false
2 Chronicles,6,12,42,31
2 Chronicles,7,,,22
2 Chronicles,8,,,18
2 Chronicles,9,,,31
2 Chronicles,10,,,19
2 Chronicles,11,,,23
2 Chronicles,12,,,16
2 Chronicles,13,,,22
2 Chronicles,14,,,15
2 Chronicles,15,,,19
2 Chronicles,16,,,14
2 Chronicles,17,,,19
2 Chronicles,18,,,34
2 Chronicles,19,,,11
2 Chronicles,20,,,37
2 Chronicles,21,,,20
2 Chronicles,22,,,12
2 Chronicles,23,,,21
2 Chronicles,24,,,27
2 Chronicles,25,,,28
2 Chronicles,26,,,23
2 Chronicles,27,,,9
2 Chronicles,28,,,27
2 Chronicles,29,,,36
2 Chronicles,30,,,27
2 Chronicles,31,,,21
2 Chronicles,32,,,33
2 Chronicles,33,,,25
2 Chronicles,34,,,33
2 Chronicles,35,,,27
2 Chronicles,36,,,23
