Isaiah,16,,,14
Isaiah,17,,,14
Isaiah,18,,,7
Isaiah,19,,,25
Isaiah,20,,,6
Isaiah,21,,,17
Isaiah,22,,,25
Isaiah,23,,,18
Isaiah,24,,,23
Isaiah,25,,,12
Isaiah,26,,,21
Isaiah,27,,,13
Isaiah,28,,,29
Isaiah,29,,,24
Isaiah,30,,,33
Isaiah,31,,,9
Isaiah,32,,,20
Isaiah,33,,,24
Isaiah,34,,,17
Isaiah,35,,,10
Isaiah,36,,,22
Isaiah,37,,,38
Isaiah,38,,,22
Isaiah,39,,,8
Isaiah,40,,,31
Isaiah,41,,,29
Isaiah,42,,,25
Isaiah,43,,,28
Isaiah,44,,,28
Isaiah,45,,,25
Isaiah,46,,,13
Isaiah,47,,,15
Isaiah,48,,,22
Isaiah,49,,,26
Isaiah,50,,,11
Isaiah,51,,,23
Isaiah,52,,,15
Isaiah,53,,,12
Isaiah,54,,,17
Isaiah,55,,,13
Isaiah,56,,,12
Isaiah,57,,,21
Isaiah,58,,,14
Isaiah,59,,,21
Isaiah,60,,,22
Isaiah,61,,,11
Isaiah,62,,,12
Isaiah,63,,,19
Isaiah,64,,,12
Isaiah,65,,,25
Isaiah,66,,,24
Jeremiah,1,,,19
Jeremiah,2,,,37
Jeremiah,3,,,25
Jeremiah,4,,,31
Jeremiah,5,,,31
Jeremiah,6,,,30
Jeremiah,7,,,34
Jeremiah,8,,,22
Jeremiah,9,,,26
Jeremiah,10,,,25
Jeremiah,11,,,23
Jeremiah,12,,,17
Jeremiah,13,,,27
Jeremiah,14,,,22
Jeremiah,15,,,21
Jeremiah,16,,,21
Jeremiah,17,,,27
Jeremiah,18,,,23
Jeremiah,19,,,15
Jeremiah,20,,,18
Jeremiah,21,,,14
Jeremiah,22,,,30
Jeremiah,23,,,40
Jeremiah,24,,,10
Jeremiah,25,,,38
Jeremiah,26,,,24
Jeremiah,27,,,22
Jeremiah,28,,,17
Jeremiah,29,,,32
Jeremiah,30,,,24
Jeremiah,31,,,40
Jeremiah,32,,,44
Jeremiah,33,,,26
Jeremiah,34,,,22
Jeremiah,35,,,19
Jeremiah,36,,,32
Jeremiah,37,,,21
Jeremiah,38,,,28
Jeremiah,39,,,18
Jeremiah,40,,,16
Jeremiah,41,,,18
Jeremiah,42,,,22
Jeremiah,43,,,13
Jeremiah,44,,,30
Jeremiah,45,,,5
Jeremiah,46,,,28
Jeremiah,47,,,7
Jeremiah,48,,,47
Jeremiah,49,,,39
Jeremiah,50,,,46
Jeremiah,51,,,64
Jeremiah,52,,,34
Lamentations,1,,,22
Lamentations,2,,,22
Lamentations,3,,,66
Lamentations,4,,,22
Lamentations,5,,,22
Ezekiel,1,,,28
Ezekiel,2,,,10
Ezekiel,3,,,27
Ezekiel,4,,,17
Ezekiel,5,,,17
Ezekiel,6,,,14
Ezekiel,7,,,27
Ezekiel,8,,,18
Ezekiel,9,,,11
Ezekiel,10,,,22
Ezekiel,11,,,25
Ezekiel,12,,,28
Ezekiel,13,,,23
Ezekiel,14,,,23
Ezekiel,15,,,8
Ezekiel,16,,,63
Ezekiel,17,,,24
Ezekiel,18,,,32
Ezekiel,19,,,14
Ezekiel,20,,,49
Ezekiel,21,,,32
Ezekiel,22,,,31
Ezekiel,23,,,49
Ezekiel,24,,,27
Ezekiel,25,,,17
Ezekiel,26,,,21
Ezekiel,27,,,36
Ezekiel,28,,,26
Ezekiel,29,,,21
Ezekiel,30,,,26
Ezekiel,31,,,18
Ezekiel,32,,,32
Ezekiel,33,,,33
Ezekiel,34,,,31
Ezekiel,35,,,15
Ezekiel,36,,,38
Ezekiel,37,,,28
Ezekiel,38,,,23
Ezekiel,39,,,29
Ezekiel,40,,,49
Ezekiel,41,,,26
Ezekiel,42,,,20
Ezekiel,43,,,27
Ezekiel,44,,,31
Ezekiel,45,,,25
Ezekiel,46,,,24
Ezekiel,47,,,23
Ezekiel,48,,,35
Daniel,1,,,21
Daniel,2,,,49
Daniel,3,,,30
Daniel,4,,,37
Daniel,5,,,31
Daniel,6,,,28
Daniel,7,,,28
Daniel,8,,,27
Daniel,9,,,27
Daniel,10,,,21
Daniel,11,,,45
Daniel,12,,,13
Hosea,1,,,11
Hosea,2,,,23
Hosea,3,,,5
Hosea,4,,,19
Hosea,5,,,15
Hosea,6,,,11
Hosea,7,,,16
Hosea,8,,,14
Hosea,9,,,17
Hosea,10,,,15
Hosea,11,,,12
Hosea,12,,,14
Hosea,13,,,16
Hosea,14,,,9
Joel,1,,,20
Joel,2,,,32
Joel,3,,,21
Amos,1,,,15
Amos,2,,,16
Amos,3,,,15
Amos,4,,,13
Amos,5,,,27
Amos,6,,,14
Amos,7,,,17
Amos,8,,,14
Amos,9,,,15
Obadiah,1,,,21
Jonah,1,,,17
Jonah,2,,,10
Jonah,3,,,10
Jonah,4,,,11
Micah,1,,,16
Micah,2,,,13
Micah,3,,,12
Micah,4,,,13
Micah,5,,,15
Micah,6,,,16
Micah,7,,,20
Nahum,1,,,15
Nahum,2,,,13
Nahum,3,,,19
Habakkuk,1,,,17
Habakkuk,2,,,20
Habakkuk,3,,,19
Zephaniah,1,,,18
Zephaniah,2,,,15
Zephaniah,3,,,20
Haggai,1,,,15
Haggai,2,,,23
Zechariah,1,,,21
Zechariah,2,,,13
Zechariah,3,,,10
Zechariah,4,,,14
Zechariah,5,,,11
Zechariah,6,,,15
Zechariah,7,,,14
Zechariah,8,,,23
Zechariah,9,,,17
Zechariah,10,,,12
Zechariah,11,,,17
Zechariah,12,,,14
Zechariah,13,1,1,1,false
Zechariah,13,2,9,8
Zechariah,14,,,21
Malachi,1,,,14
Malachi,2,,,17
Malachi,3,,,18
Malachi,4,,,6
